,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,class
754,0.25,0.93,0.05,0.74,0.07,0.72,0.48,0.0,1.0,0.27,0.29,0.94,0.55,1.0,0.0,0.8199999999999998,0.0
755,0.15,0.95,0.0,0.55,0.02,0.68,0.48,0.0,1.0,0.28,0.15,0.92,0.63,1.0,0.06,0.98,0.0
756,0.12,0.14,0.56,0.48,1.0,0.8399999999999999,0.53,1.0,0.32,0.65,0.8,0.3,0.62,0.0,0.0,0.17,1.0
757,0.86,0.78,0.53,1.0,0.32,0.69,0.56,0.32,0.36,0.0,0.0,0.18,0.49,0.48,1.0,0.77,1.0
758,0.59,1.0,0.24,0.68,0.24,0.8499999999999999,0.69,0.0,0.74,0.42,0.19,1.0,0.21,0.63,0.0,0.19,0.0
759,1.0,0.94,0.29,0.8399999999999999,0.32,0.41,0.59,0.0,0.0,0.01,0.42,0.38,0.87,0.74,0.52,1.0,1.0
760,0.0,0.58,0.0,0.14,0.38,0.95,0.77,0.16,0.8199999999999998,0.55,0.0,1.0,0.42,1.0,0.08999999999999998,0.74,0.0
761,0.51,0.91,0.05,0.86,0.0,0.43,0.22,0.0,0.08,0.24,0.5,0.61,1.0,0.93,0.45,1.0,1.0
762,0.14,0.79,0.0,0.46,0.18,0.69,0.58,0.0,1.0,0.25,0.07,0.92,0.71,1.0,0.32,0.96,0.0
763,0.39,0.79,0.08,0.71,0.0,0.69,0.4,0.0,1.0,0.24,0.24,0.87,0.62,1.0,0.16,0.8,0.0
764,0.89,0.79,0.48,1.0,0.21,0.71,0.51,0.34,0.4,0.0,0.0,0.18,0.49,0.47,1.0,0.77,1.0
765,0.3,0.9,0.0,0.53,0.01,0.7,0.55,0.0,1.0,0.28,0.11,0.9900000000000002,0.63,1.0,0.18,0.75,0.0
766,0.88,0.97,0.28,0.91,0.26,0.43,1.0,0.05,0.0,0.0,0.37,0.51,0.94,1.0,0.31,0.87,1.0
767,0.0,0.21,0.49,0.57,0.79,1.0,0.15,0.81,0.45,0.44,1.0,0.15,0.29,0.0,0.05,0.25,1.0
768,0.26,0.87,0.67,0.52,1.0,0.18,0.34,0.0,0.24,0.33,0.7,0.67,0.8,1.0,0.0,0.8199999999999998,1.0
769,0.31,1.0,0.0,0.78,0.07,0.64,0.51,0.0,1.0,0.14,0.28,0.96,0.58,0.89,0.29,0.55,0.0
770,0.4,1.0,0.16,0.7,0.0,0.45,0.2,0.0,1.0,0.13,0.33,0.7,0.88,0.8199999999999998,0.37,0.8499999999999999,0.0
771,0.38,0.63,0.74,1.0,0.11,0.86,0.34,0.43,0.67,0.0,0.0,0.07,0.27,0.48,1.0,0.76,1.0
772,0.97,0.98,0.19,0.8,1.0,0.57,0.69,1.0,0.45,0.5,0.0,0.19,0.73,0.0,0.31,0.43,1.0
773,0.55,0.68,0.71,0.4,1.0,0.06,0.05,0.0,0.14,0.35,0.66,0.68,0.89,1.0,0.0,0.8299999999999998,1.0
774,0.49,1.0,0.1,0.79,0.0,0.51,0.33,0.0,1.0,0.08,0.32,0.8199999999999998,0.74,0.9,0.27,0.97,0.0
775,0.35,0.91,0.04,0.68,0.0,0.67,0.42,0.0,1.0,0.25,0.25,0.89,0.63,1.0,0.13,0.8299999999999998,0.0
776,0.75,1.0,0.0,0.88,0.54,0.58,1.0,0.24,0.44,0.0,0.02,0.29,0.41,0.65,0.22,0.96,1.0
777,0.73,0.78,0.1,0.73,0.6,0.35,0.43,0.0,0.0,0.25,0.57,0.62,1.0,1.0,0.2,0.96,1.0
778,0.0,0.89,0.04,0.47,0.21,0.89,0.73,0.02,0.78,0.45,0.0,1.0,0.25,1.0,0.14,0.54,0.0
779,0.54,0.77,0.3,0.37,0.0,0.0,0.13,0.25,0.55,0.54,1.0,0.8,0.89,1.0,0.37,0.86,1.0
780,0.34,0.93,0.07,0.61,0.0,0.46,0.34,0.0,1.0,0.12,0.25,0.81,0.98,0.8299999999999998,0.62,1.0,0.0
781,0.25,0.94,0.06,0.58,0.87,0.3,0.8499999999999999,0.0,0.0,0.17,0.49,0.53,1.0,0.89,0.35,1.0,1.0
782,0.66,0.98,0.22,0.67,1.0,0.88,0.17,1.0,0.11,0.52,0.0,0.0,0.79,0.13,0.22,0.53,1.0
783,0.89,1.0,0.38,0.8299999999999998,0.0,0.4,0.02,0.0,1.0,0.02,0.44,0.61,1.0,0.88,0.45,0.98,0.0
784,0.32,0.66,0.87,0.42,0.73,0.0,0.0,0.07,0.37,0.43,1.0,0.72,0.92,1.0,0.3,0.76,1.0
785,1.0,1.0,0.26,0.97,0.01,0.66,0.45,0.33,0.29,0.0,0.0,0.26,0.38,0.61,0.87,0.93,1.0
786,0.51,1.0,0.16,0.73,0.0,0.51,0.28,0.0,1.0,0.15,0.27,0.7,0.8299999999999998,0.89,0.4,0.95,0.0
787,0.77,0.9,0.08,1.0,0.01,0.64,0.55,0.31,0.6,0.0,0.0,0.27,0.29,0.65,1.0,0.89,1.0
788,0.63,0.9900000000000002,0.25,0.77,0.0,0.58,0.22,0.0,1.0,0.17,0.35,0.73,0.79,1.0,0.33,0.91,0.0
789,0.0,0.61,0.14,0.18,0.63,1.0,1.0,0.33,0.45,0.8,0.0,0.89,0.14,0.62,0.18,0.16,0.0
790,0.08,0.44,0.3,0.8399999999999999,1.0,1.0,0.97,0.59,0.66,0.19,0.67,0.0,0.61,0.38,0.0,0.69,1.0
791,0.62,0.8299999999999998,0.27,0.69,0.7,0.26,0.47,0.0,0.0,0.34,0.63,0.66,1.0,0.98,0.19,1.0,1.0
792,0.14,0.61,0.12,0.21,0.48,0.9900000000000002,0.8499999999999999,0.24,0.8299999999999998,0.63,0.0,1.0,0.36,1.0,0.0,0.75,0.0
793,0.81,0.8499999999999999,0.1,0.79,0.42,0.38,0.56,0.0,0.0,0.21,0.45,0.62,1.0,1.0,0.29,0.8199999999999998,1.0
794,0.35,0.88,0.3,0.57,0.5,0.17,0.11,0.0,0.0,0.38,0.56,0.68,1.0,1.0,0.2,1.0,1.0
795,0.67,0.9900000000000002,0.62,0.62,0.97,0.13,0.0,0.0,0.07,0.34,1.0,0.59,1.0,1.0,0.1,0.93,1.0
796,0.68,1.0,0.0,0.9,0.62,0.47,1.0,0.0,0.15,0.05,0.53,0.55,0.97,1.0,0.18,0.8399999999999999,1.0
797,0.56,1.0,0.17,0.71,0.0,0.56,0.28,0.0,1.0,0.16,0.31,0.8,0.8,0.93,0.28,0.89,0.0
798,0.13,1.0,0.0,0.54,0.25,0.81,0.7,0.0,0.86,0.35,0.13,1.0,0.41,0.94,0.06,0.62,0.0
799,0.37,0.92,0.06,0.59,0.0,0.65,0.39,0.0,1.0,0.25,0.13,0.78,0.75,1.0,0.3,1.0,0.0
800,0.21,1.0,0.04,0.74,0.0,0.59,0.32,0.0,1.0,0.2,0.3,0.81,0.76,0.96,0.25,0.9,0.0
801,0.38,1.0,0.1,0.67,0.0,0.45,0.26,0.0,1.0,0.13,0.28,0.73,0.76,0.77,0.29,0.88,0.0
802,0.0,1.0,0.03,0.44,0.33,0.95,0.75,0.02,0.74,0.48,0.0,1.0,0.32,0.98,0.12,0.48,0.0
803,1.0,1.0,0.43,0.78,0.8,0.39,0.76,0.0,0.0,0.1,0.39,0.46,0.86,0.8199999999999998,0.1,0.97,1.0
804,0.59,1.0,0.19,0.92,0.0,0.28,0.15,0.05,0.97,0.0,0.49,0.6,1.0,0.74,0.61,0.96,0.0
805,0.05,0.87,0.05,0.3,0.41,1.0,0.8299999999999998,0.08999999999999998,0.7,0.58,0.0,1.0,0.29,0.95,0.0,0.51,0.0
806,0.23,0.79,0.0,0.65,0.03,0.62,0.44,0.0,1.0,0.18,0.19,0.88,0.71,1.0,0.26,0.96,0.0
807,0.25,0.67,0.15,0.26,0.57,1.0,1.0,0.34,0.42,0.74,0.0,0.95,0.0,0.67,0.01,0.26,0.0
808,0.86,0.62,0.64,1.0,0.0,0.8,0.4,0.44,0.92,0.12,0.29,0.0,0.41,0.37,1.0,0.65,1.0
809,0.0,0.51,0.08,0.2,0.4,0.81,0.78,0.11,0.95,0.43,0.0,1.0,0.61,1.0,0.27,0.8499999999999999,0.0
810,1.0,1.0,0.37,0.89,0.43,0.57,0.69,0.26,0.33,0.0,0.0,0.19,0.35,0.48,0.8299999999999998,0.73,1.0
811,0.73,0.98,0.14,0.78,0.19,0.58,1.0,0.41,0.0,1.0,0.0,0.56,0.76,0.8499999999999999,0.14,0.13,0.0
812,0.8499999999999999,1.0,0.23,0.8299999999999998,0.0,0.47,0.13,0.0,1.0,0.05,0.42,0.78,0.8399999999999999,0.88,0.16,0.81,0.0
813,0.08,0.96,0.0,0.5,0.12,0.71,0.58,0.0,1.0,0.28,0.06,0.96,0.59,0.95,0.11,1.0,0.0
814,0.27,1.0,0.0,0.58,0.12,0.91,0.62,0.0,0.97,0.39,0.05,1.0,0.48,0.97,0.18,0.53,0.0
815,0.34,1.0,0.02,0.61,0.0,0.7,0.45,0.0,1.0,0.25,0.15,0.88,0.57,0.92,0.19,0.67,0.0
816,0.77,0.8299999999999998,0.47,0.72,0.78,0.27,0.22,0.0,0.0,0.3,0.68,0.6,1.0,1.0,0.2,0.9,1.0
817,0.19,0.9,0.57,0.61,0.96,0.19,0.17,0.0,0.02,0.34,0.81,0.64,1.0,1.0,0.0,0.9900000000000002,1.0
818,0.32,0.8399999999999999,0.0,0.55,0.18,1.0,0.76,0.0,0.71,0.52,0.01,1.0,0.34,0.61,0.43,0.05,0.0
819,0.97,0.91,0.33,0.93,0.55,0.46,0.54,0.0,0.0,0.1,0.49,0.49,1.0,0.87,0.3,1.0,1.0
820,0.01,0.3,0.35,0.0,0.78,0.98,1.0,0.56,0.42,1.0,0.14,0.8499999999999999,0.08,0.65,0.0,0.2,0.0
821,0.55,1.0,0.43,0.41,1.0,0.42,0.61,0.96,0.45,0.43,0.1,0.0,0.98,0.2,0.0,0.27,1.0
822,1.0,0.88,0.2,1.0,0.43,0.54,0.78,0.1,0.0,0.0,0.12,0.42,0.8299999999999998,0.74,0.5,0.93,1.0
823,0.54,0.89,0.17,0.61,0.0,0.63,0.38,0.0,1.0,0.21,0.19,0.81,0.77,1.0,0.32,0.89,0.0
824,0.41,1.0,0.11,0.7,0.0,0.55,0.33,0.0,1.0,0.17,0.26,0.76,0.88,0.97,0.43,0.91,0.0
825,0.22,0.9900000000000002,0.0,0.5,0.25,1.0,0.76,0.0,0.8299999999999998,0.47,0.03,1.0,0.34,0.9900000000000002,0.1,0.52,0.0
826,0.38,0.71,0.72,0.36,0.81,0.0,0.12,0.11,0.57,0.45,1.0,0.8,0.49,1.0,0.0,0.7,1.0
827,0.78,0.8499999999999999,0.65,0.66,1.0,0.25,0.49,0.0,0.15,0.29,0.58,0.67,0.66,1.0,0.0,0.8399999999999999,1.0
828,0.51,0.86,0.45,1.0,0.08999999999999998,0.71,0.13,0.0,1.0,0.22,0.51,0.69,0.54,0.95,0.0,0.68,0.0
829,0.51,0.9900000000000002,0.17,0.86,0.0,0.38,0.24,0.02,1.0,0.0,0.42,0.73,0.87,0.8199999999999998,0.42,1.0,0.0
830,0.72,0.64,0.54,1.0,0.24,0.73,0.54,0.36,0.45,0.0,0.0,0.19,0.41,0.53,1.0,0.8,1.0
831,0.76,0.76,0.39,1.0,0.0,0.76,0.41,0.39,0.73,0.0,0.17,0.07,0.35,0.47,1.0,0.69,1.0
832,0.59,0.9,0.16,0.88,0.0,0.55,0.25,0.0,1.0,0.1,0.41,0.77,0.8199999999999998,1.0,0.35,0.94,0.0
833,0.2,1.0,0.0,0.61,0.1,0.71,0.58,0.0,0.98,0.26,0.16,1.0,0.56,0.9900000000000002,0.07,0.89,0.0
834,0.61,0.95,0.2,0.91,0.0,0.58,0.25,0.0,1.0,0.12,0.42,0.79,0.67,1.0,0.2,0.9900000000000002,0.0
835,0.38,0.54,1.0,0.8199999999999998,0.64,1.0,0.34,0.65,0.6,0.27,0.17,0.0,0.0,0.32,0.59,0.62,1.0
836,0.56,0.71,0.31,1.0,0.16,0.66,0.24,0.23,0.0,0.0,0.17,0.34,0.57,0.57,1.0,0.76,1.0
837,1.0,1.0,0.33,0.95,0.0,0.6,0.47,0.28,0.48,0.0,0.05,0.21,0.4,0.59,0.87,0.92,1.0
838,0.35,0.77,0.06,0.5,0.03,0.7,0.58,0.0,0.94,0.29,0.08,1.0,0.52,1.0,0.0,0.8399999999999999,0.0
839,0.43,0.91,0.08999999999999998,0.59,0.0,0.67,0.43,0.0,1.0,0.22,0.14,0.8499999999999999,0.68,1.0,0.21,0.97,0.0
840,0.72,0.88,0.13,1.0,0.0,0.67,0.28,0.3,0.22,0.0,0.03,0.34,0.51,0.62,1.0,0.9,1.0
841,0.59,0.9900000000000002,0.16,0.72,0.89,0.38,0.91,0.0,0.28,0.18,0.73,0.58,1.0,1.0,0.0,0.95,1.0
842,0.5,0.98,0.1,0.61,0.0,0.76,0.49,0.0,1.0,0.27,0.1,0.95,0.52,1.0,0.02,0.86,0.0
843,0.3,1.0,0.0,0.6,0.01,0.72,0.49,0.0,1.0,0.28,0.16,0.93,0.56,0.9900000000000002,0.01,0.9,0.0
844,1.0,0.8499999999999999,0.17,0.97,0.08,0.71,0.88,0.41,0.67,0.0,0.0,0.23,0.47,0.63,1.0,1.0,1.0
845,0.3,1.0,0.04,0.67,0.0,0.41,0.3,0.0,0.95,0.11,0.24,0.66,1.0,0.8199999999999998,0.64,0.93,0.0
846,0.07,0.48,0.16,0.02,0.69,1.0,1.0,0.38,0.44,0.8399999999999999,0.0,0.94,0.04,0.67,0.0,0.22,0.0
847,0.56,0.91,0.12,0.77,0.65,0.37,0.74,0.0,0.0,0.18,0.5,0.59,1.0,0.9900000000000002,0.24,1.0,1.0
848,0.44,0.93,0.0,1.0,0.32,0.6,0.8499999999999999,0.27,0.61,0.0,0.41,0.36,1.0,0.65,0.72,0.88,1.0
849,0.11,0.58,0.8499999999999999,0.41,0.87,0.0,0.0,0.08999999999999998,0.23,0.5,1.0,0.78,0.71,1.0,0.1,0.77,1.0
850,1.0,1.0,0.46,0.9,0.57,0.55,0.91,0.23,0.46,0.0,0.0,0.17,0.35,0.5,0.8499999999999999,0.75,1.0
851,0.78,0.8299999999999998,0.2,0.58,0.27,0.38,1.0,0.5,0.0,1.0,0.0,0.61,0.68,0.69,0.03,0.08,0.0
852,0.03,0.92,0.12,0.64,0.6,0.28,0.18,0.0,0.0,0.32,0.67,0.55,1.0,0.91,0.33,1.0,1.0
853,0.24,0.77,0.18,0.34,0.46,1.0,0.89,0.2,0.78,0.62,0.0,1.0,0.31,0.9,0.0,0.55,0.0
854,0.86,1.0,0.56,0.9900000000000002,0.19,0.15,0.0,0.25,0.81,0.0,0.67,0.31,1.0,0.53,0.78,0.93,0.0
855,0.23,0.72,0.0,0.35,0.16,0.78,0.69,0.08,0.93,0.4,0.0,1.0,0.49,1.0,0.14,0.75,0.0
856,0.58,1.0,0.18,0.8399999999999999,0.0,0.2,0.11,0.0,1.0,0.0,0.41,0.58,0.96,0.61,0.64,0.96,0.0
857,0.12,0.95,0.0,0.53,0.08,0.73,0.6,0.0,1.0,0.31,0.12,0.9900000000000002,0.56,1.0,0.07,0.78,0.0
858,0.31,0.93,0.12,0.78,0.71,0.36,0.31,0.0,0.21,0.33,1.0,0.65,0.69,1.0,0.0,0.78,1.0
859,0.2,0.73,0.0,0.43,0.22,1.0,0.73,0.12,0.94,0.54,0.0,1.0,0.43,0.96,0.11,0.58,0.0
860,0.25,0.77,0.03,0.6,0.11,1.0,0.71,0.04,0.56,0.57,0.0,1.0,0.02,0.66,0.0,0.11,0.0
861,1.0,1.0,0.39,0.8399999999999999,0.58,0.51,0.88,0.2,0.25,0.0,0.0,0.24,0.42,0.54,0.98,0.81,1.0
862,0.26,0.91,0.19,0.39,0.49,1.0,0.92,0.18,0.62,0.7,0.0,1.0,0.17,0.88,0.0,0.42,0.0
863,0.0,0.44,0.15,0.0,0.62,1.0,0.95,0.4,0.6,0.88,0.05,1.0,0.27,0.64,0.11,0.17,0.0
864,0.59,0.77,0.0,0.77,0.49,0.38,0.93,0.0,0.1,0.06,0.38,0.45,1.0,0.79,0.52,1.0,1.0
865,0.25,0.88,0.39,0.61,0.92,0.24,0.27,0.0,0.15,0.33,0.77,0.68,1.0,1.0,0.0,0.88,1.0
866,0.9900000000000002,0.68,0.58,1.0,0.0,0.78,0.47,0.42,1.0,0.08999999999999998,0.39,0.0,0.47,0.41,1.0,0.73,1.0
867,0.62,0.91,0.17,0.92,0.0,0.56,0.3,0.0,1.0,0.06,0.42,0.8199999999999998,0.7,1.0,0.22,0.95,0.0
868,0.4,1.0,0.05,0.67,0.0,0.57,0.4,0.0,1.0,0.18,0.28,0.94,0.58,0.8399999999999999,0.03,0.67,0.0
869,0.63,0.66,0.58,1.0,0.11,0.76,0.36,0.38,0.63,0.0,0.0,0.03,0.36,0.36,1.0,0.62,1.0
870,0.34,0.78,0.39,0.53,1.0,0.24,0.49,0.0,0.44,0.35,0.77,0.7,0.76,1.0,0.0,0.8,1.0
871,0.13,0.54,0.0,0.16,0.39,0.93,0.8199999999999998,0.17,0.89,0.54,0.0,1.0,0.47,1.0,0.26,0.65,0.0
872,0.26,0.64,0.22,0.3,0.55,1.0,0.97,0.23,0.74,0.64,0.0,1.0,0.23,0.91,0.0,0.54,0.0
873,1.0,0.66,0.56,1.0,0.23,0.73,0.77,0.34,0.65,0.0,0.0,0.24,0.55,0.58,0.73,0.77,1.0
874,0.38,0.92,0.11,0.62,0.0,0.36,0.27,0.0,1.0,0.06,0.27,0.75,0.88,0.71,0.59,1.0,0.0
875,0.12,0.52,0.65,0.54,1.0,0.23,0.47,0.0,0.39,0.33,0.74,0.67,0.68,1.0,0.0,0.9,1.0
876,0.0,0.96,0.31,0.63,1.0,0.32,0.86,0.0,0.12,0.18,0.53,0.53,0.98,0.87,0.41,1.0,1.0
877,0.65,1.0,0.0,0.79,0.67,0.41,0.9900000000000002,0.0,0.1,0.03,0.41,0.42,1.0,0.8,0.06,0.9,1.0
878,0.35,0.89,0.03,0.61,0.08,0.89,0.62,0.0,0.8199999999999998,0.4,0.08,1.0,0.27,1.0,0.0,0.54,0.0
879,0.28,0.63,0.25,0.25,0.51,0.9900000000000002,0.8499999999999999,0.27,0.72,0.69,0.0,1.0,0.3,1.0,0.0,0.71,0.0
880,0.0,0.63,0.63,0.33,0.72,0.0,0.2,0.08999999999999998,0.58,0.42,1.0,0.74,0.56,1.0,0.07,0.71,1.0
881,0.0,0.3,0.46,0.6,0.59,1.0,0.21,0.81,0.67,0.5,1.0,0.16,0.38,0.0,0.07,0.28,1.0
882,0.88,0.78,0.34,1.0,0.0,0.73,0.45,0.38,0.78,0.0,0.21,0.11,0.5,0.49,1.0,0.8199999999999998,1.0
883,0.69,0.89,0.06,1.0,0.1,0.64,0.35,0.26,0.1,0.0,0.0,0.36,0.47,0.64,1.0,0.91,1.0
884,0.44,0.97,0.08999999999999998,0.62,0.0,0.72,0.41,0.0,1.0,0.26,0.13,0.8199999999999998,0.63,1.0,0.17,0.92,0.0
885,0.27,1.0,0.43,0.66,0.67,0.31,0.45,0.0,0.0,0.27,0.47,0.59,1.0,0.91,0.2,0.97,1.0
886,0.33,0.76,0.48,1.0,1.0,0.97,0.74,0.5,0.44,0.04,0.77,0.0,0.39,0.4,0.0,0.79,1.0
887,0.57,1.0,0.0,0.75,0.62,0.4,0.62,0.0,0.02,0.15,0.56,0.53,1.0,0.93,0.23,0.95,1.0
888,0.6,1.0,0.13,0.73,0.0,0.6,0.28,0.0,1.0,0.21,0.34,0.81,0.8299999999999998,0.97,0.28,0.81,0.0
889,0.24,0.66,1.0,0.89,0.3,0.66,0.88,0.32,0.34,0.0,0.0,0.34,0.61,0.72,0.77,1.0,1.0
890,0.07,0.8199999999999998,0.69,1.0,1.0,0.73,0.55,0.37,0.15,0.0,0.74,0.0,0.34,0.38,0.0,0.72,1.0
891,0.89,0.79,0.23,0.71,0.7,0.3,0.36,0.0,0.0,0.26,0.72,0.63,1.0,1.0,0.02,0.76,1.0
892,0.4,1.0,0.06,0.66,0.0,0.65,0.41,0.0,1.0,0.19,0.11,0.81,0.6,0.87,0.19,0.77,0.0
893,0.0,0.8199999999999998,0.08,0.35,0.42,1.0,0.88,0.21,0.67,0.66,0.0,1.0,0.22,0.8,0.15,0.35,0.0
894,0.08999999999999998,0.41,0.73,0.8,0.0,1.0,0.28,0.56,0.92,0.16,0.35,0.0,0.22,0.42,1.0,0.74,1.0
895,0.25,0.79,0.05,0.36,0.32,1.0,0.75,0.19,0.81,0.6,0.0,1.0,0.35,0.94,0.0,0.62,0.0
896,0.28,0.96,0.0,0.62,0.12,0.58,0.47,0.0,1.0,0.11,0.12,0.8199999999999998,0.77,1.0,0.42,0.9900000000000002,0.0
897,0.93,0.77,0.51,1.0,0.03,0.2,0.0,0.32,0.9,0.0,0.77,0.39,1.0,0.63,0.54,0.8399999999999999,0.0
898,0.56,0.92,0.15,0.68,0.0,0.6,0.39,0.0,1.0,0.16,0.24,0.86,0.76,1.0,0.3,0.93,0.0
899,0.65,0.67,0.72,1.0,0.01,0.75,0.32,0.37,0.61,0.0,0.0,0.04,0.32,0.44,1.0,0.74,1.0
900,0.48,0.97,0.07,0.76,0.22,0.35,0.0,0.0,0.05,0.31,0.49,0.65,1.0,0.95,0.52,1.0,1.0
901,0.26,0.52,0.16,0.08,0.63,1.0,1.0,0.34,0.54,0.81,0.0,0.9900000000000002,0.06,0.8199999999999998,0.0,0.38,0.0
902,0.17,0.37,0.24,0.0,0.73,1.0,1.0,0.5,0.43,0.9,0.14,0.89,0.11,0.66,0.0,0.25,0.0
903,0.18,0.95,0.0,0.56,0.02,0.62,0.41,0.0,1.0,0.24,0.13,0.79,0.8399999999999999,0.9900000000000002,0.4,1.0,0.0
904,0.32,0.75,0.06,0.48,0.0,0.39,0.34,0.0,1.0,0.11,0.16,0.79,0.9900000000000002,0.7,0.8199999999999998,1.0,0.0
905,0.3,0.63,0.61,1.0,1.0,0.8199999999999998,0.76,0.39,0.42,0.0,0.74,0.08999999999999998,0.53,0.49,0.0,0.63,1.0
906,0.0,0.56,0.05,0.14,0.47,1.0,0.86,0.25,0.76,0.66,0.0,1.0,0.34,0.8,0.06,0.45,0.0
907,0.0,0.76,0.49,1.0,1.0,0.8199999999999998,0.58,0.41,0.28,0.0,0.8199999999999998,0.15,0.28,0.51,0.34,0.88,1.0
908,0.36,0.73,0.12,0.51,0.25,1.0,0.76,0.15,0.63,0.62,0.0,1.0,0.15,0.75,0.0,0.25,0.0
909,0.73,0.92,0.0,1.0,0.23,0.63,0.77,0.31,0.5,0.0,0.07,0.3,0.52,0.66,1.0,0.98,1.0
910,0.22,0.98,0.02,0.66,0.0,0.73,0.43,0.0,1.0,0.26,0.17,0.8499999999999999,0.61,1.0,0.12,0.86,0.0
911,0.02,0.61,0.0,0.08,0.41,1.0,0.77,0.31,0.67,0.8,0.0,1.0,0.3,0.69,0.11,0.2,0.0
912,0.03,0.61,0.69,0.34,0.69,0.0,0.0,0.13,0.45,0.46,1.0,0.78,0.71,1.0,0.29,0.71,1.0
913,0.0,0.12,0.5,0.48,0.8399999999999999,0.87,0.24,1.0,0.29,0.65,1.0,0.35,0.8399999999999999,0.0,0.08999999999999998,0.11,1.0
914,0.03,0.77,0.02,0.39,0.39,1.0,0.9,0.2,0.53,0.71,0.0,1.0,0.0,0.78,0.1,0.43,0.0
915,0.72,0.68,0.42,1.0,0.0,0.68,0.61,0.34,0.79,0.0,0.01,0.16,0.5,0.53,1.0,0.88,1.0
916,0.46,0.92,0.11,0.51,0.2,1.0,0.8399999999999999,0.16,0.51,0.66,0.0,1.0,0.0,0.64,0.08,0.15,0.0
917,0.48,0.97,0.08999999999999998,0.67,1.0,0.64,0.66,1.0,0.24,0.57,0.0,0.0,0.87,0.08,0.15,0.41,1.0
918,0.49,0.73,0.61,1.0,0.0,0.8399999999999999,0.42,0.42,0.81,0.0,0.26,0.1,0.43,0.56,1.0,0.86,1.0
919,0.0,0.45,0.17,0.04,0.55,1.0,0.89,0.24,0.72,0.7,0.0,1.0,0.36,0.8299999999999998,0.18,0.39,0.0
920,0.32,0.68,0.0,1.0,0.38,0.71,1.0,0.37,0.75,0.0,0.13,0.18,0.35,0.59,0.9,0.95,1.0
921,0.26,0.89,0.0,0.74,0.01,0.5,0.35,0.0,1.0,0.1,0.3,0.8,0.86,0.92,0.46,1.0,0.0
922,0.69,0.8199999999999998,0.0,1.0,0.22,0.64,0.96,0.36,0.96,0.0,0.33,0.2,0.93,0.53,1.0,0.79,1.0
923,0.69,1.0,0.21,0.76,0.0,0.6,0.25,0.0,1.0,0.21,0.36,0.76,0.78,0.97,0.26,0.8,0.0
924,0.55,1.0,0.16,0.79,0.0,0.31,0.05,0.0,1.0,0.01,0.39,0.61,0.67,0.61,0.05,0.67,0.0
925,0.26,0.79,0.0,0.49,0.14,1.0,0.74,0.15,0.62,0.61,0.0,1.0,0.08999999999999998,0.77,0.01,0.26,0.0
926,0.54,0.8499999999999999,0.94,1.0,0.96,0.61,0.79,0.22,0.8399999999999999,0.0,1.0,0.32,0.53,0.52,0.0,0.58,1.0
927,0.15,0.73,0.0,0.34,0.3,0.78,0.81,0.01,0.87,0.38,0.0,1.0,0.44,1.0,0.16,0.68,0.0
928,0.2,0.75,0.32,0.25,0.66,0.9,1.0,0.08,0.68,0.59,0.0,0.98,0.32,1.0,0.0,0.78,0.0
929,0.21,0.81,0.0,0.55,0.07,0.71,0.56,0.0,1.0,0.26,0.1,0.97,0.62,1.0,0.15,0.8399999999999999,0.0
930,0.03,0.7,0.0,0.25,0.41,1.0,0.89,0.18,0.75,0.61,0.0,1.0,0.25,1.0,0.14,0.58,0.0
931,0.72,0.91,0.21,0.75,0.13,0.69,0.53,0.0,1.0,0.24,0.3,1.0,0.55,1.0,0.0,0.88,0.0
932,0.27,0.9900000000000002,0.02,0.62,0.0,0.55,0.39,0.0,1.0,0.17,0.21,0.86,0.8,0.93,0.33,1.0,0.0
933,0.25,0.94,0.0,0.52,0.12,0.8,0.64,0.0,0.9,0.36,0.07,1.0,0.4,1.0,0.0,0.71,0.0
934,0.55,0.95,0.0,1.0,0.26,0.67,0.64,0.33,0.5,0.0,0.16,0.29,0.47,0.63,1.0,0.9,1.0
935,0.15,0.89,0.0,0.54,0.19,1.0,0.74,0.07,0.64,0.57,0.0,1.0,0.12,0.8499999999999999,0.07,0.32,0.0
936,0.12,0.76,0.27,0.98,0.45,0.48,0.28,0.0,0.0,0.14,0.54,0.56,1.0,1.0,0.3,0.96,1.0
937,0.38,0.76,0.0,0.91,0.39,0.45,0.75,0.0,0.24,0.12,0.58,0.58,1.0,1.0,0.37,0.94,1.0
938,0.0,0.45,0.53,0.36,0.62,0.0,0.07,0.06,0.52,0.38,1.0,0.7,0.71,1.0,0.11,0.8399999999999999,1.0
939,0.26,0.67,0.0,0.38,0.29,1.0,0.81,0.2,0.64,0.66,0.0,1.0,0.17,0.74,0.26,0.28,0.0
940,0.17,0.94,0.0,0.57,0.16,0.8,0.64,0.0,0.98,0.32,0.1,1.0,0.55,1.0,0.14,0.73,0.0
941,0.53,0.79,0.0,0.92,0.19,0.58,0.8,0.27,0.57,0.0,0.26,0.34,0.8,0.68,1.0,1.0,1.0
942,0.55,1.0,0.08999999999999998,0.78,0.0,0.58,0.29,0.0,1.0,0.17,0.36,0.8299999999999998,0.79,0.97,0.21,0.89,0.0
943,0.36,1.0,0.05,0.66,0.0,0.59,0.4,0.0,1.0,0.19,0.22,0.8499999999999999,0.65,0.89,0.15,0.94,0.0
