,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,class
209,0.371901,0.126667,0.204819,0.147239,0.064784,0.170139,0.258065,0.193754,0.356589,0.162921,0.333333,0.333333,0.0
210,0.264463,0.14,0.210843,0.01227,0.04485,0.142361,0.237327,0.078658,0.457364,0.224719,0.521739,0.5,1.0
211,0.14876,0.356667,0.0,0.015337,0.13289,0.052083,0.12212,0.138616,0.666667,0.168539,0.275362,0.333333,0.0
212,0.363636,0.12,0.198795,0.030675,0.07309,0.034722,0.14977,0.133218,0.131783,0.151685,0.217391,0.333333,0.0
213,0.471074,0.32,0.198795,0.027607,0.13289,0.118056,0.140553,0.194525,0.434109,0.286517,0.550725,0.666667,1.0
214,0.31405,0.136667,0.192771,0.214724,0.089701,0.107639,0.449309,0.209948,0.217054,0.129213,0.173913,0.333333,0.0
215,0.454545,0.22,0.23494,0.02454,0.091362,0.038194,0.057604,0.21766,0.418605,0.241573,0.318841,0.333333,0.0
216,0.239669,0.026667,0.216867,0.026074,0.049834,0.145833,0.274194,0.099865,0.271318,0.252809,0.304348,0.666667,1.0
217,0.272727,0.146667,0.216867,0.095092,0.07641199999999998,0.151042,0.525346,0.194525,0.596899,0.235955,0.318841,0.5,1.0
218,0.256198,0.08666699999999998,0.487952,0.007668999999999999,0.212625,0.177083,0.269585,0.117409,0.24031,0.095506,0.173913,0.5,1.0
219,0.446281,0.186667,0.204819,0.015337,0.08803999999999998,0.013889,0.013825,0.184307,0.372093,0.252809,0.362319,0.5,1.0
220,0.190083,0.2,0.090361,0.018405,0.104651,0.017361,0.029954,0.161751,0.542636,0.196629,0.202899,0.333333,0.0
221,0.198347,0.133333,0.198795,0.016871,0.033223,0.079861,0.241935,0.055716,0.403101,0.157303,0.594203,0.5,1.0
222,0.214876,0.16,0.138554,0.239264,0.07641199999999998,0.121528,0.391705,0.221515,0.418605,0.179775,0.15942,0.333333,0.0
223,0.694215,0.246667,0.295181,0.01227,0.109635,0.006944,0.0,0.188741,0.317829,0.230337,0.347826,0.333333,0.0
224,0.471074,0.466667,0.13253,0.019939,0.112957,0.017361,0.059908,0.225371,0.418605,0.191011,0.376812,0.5,1.0
225,0.198347,0.16,0.271084,0.035276,0.033223,0.125,0.202765,0.055331,0.410853,0.213483,0.637681,0.5,1.0
226,0.272727,0.12,0.204819,0.211656,0.096346,0.118056,0.421659,0.221515,0.271318,0.174157,0.15942,0.666667,1.0
227,0.206612,0.153333,0.180723,0.144172,0.061462,0.166667,0.474654,0.175246,0.790698,0.185393,0.565217,0.5,1.0
228,0.347107,0.133333,0.192771,0.107362,0.059801,0.208333,0.456221,0.160401,0.294574,0.185393,0.304348,0.5,1.0
229,0.289256,0.2,0.138554,0.090491,0.068106,0.059028,0.221198,0.114324,0.294574,0.185393,0.463768,0.166667,0.0
230,0.214876,0.06,0.180723,0.033742,0.041528,0.111111,0.274194,0.08502,0.24031,0.151685,0.347826,0.5,1.0
231,0.198347,0.06,0.180723,0.007668999999999999,0.046512,0.045139,0.168203,0.113553,0.604651,0.179775,0.333333,0.5,1.0
232,0.355372,0.08,0.168675,0.004601,0.023256,0.166667,0.186636,0.067669,0.155039,0.078652,0.449275,0.5,1.0
233,0.206612,0.206667,0.09638600000000001,0.01227,0.11794,0.034722,0.039171,0.161751,0.48062,0.191011,0.188406,0.333333,0.0
234,0.280992,0.346667,0.120482,0.142638,0.101329,0.069444,0.387097,0.192597,0.24031,0.179775,0.15942,0.333333,0.0
235,0.206612,0.12,0.174699,0.02454,0.056478,0.118056,0.389401,0.090418,0.511628,0.117978,0.521739,0.5,1.0
236,0.322314,0.066667,0.204819,0.032209,0.094684,0.048611,0.119816,0.146327,0.503876,0.314607,0.550725,0.5,1.0
237,0.289256,0.09333300000000001,0.295181,0.134969,0.041528,0.097222,0.294931,0.130904,0.209302,0.05618,0.434783,0.666667,1.0
238,0.247934,0.146667,0.13253,0.08588999999999998,0.084718,0.138889,0.423963,0.22113,0.356589,0.162921,0.173913,0.333333,0.0
239,0.247934,0.04,0.108434,0.01227,0.063123,0.100694,0.193548,0.08733399999999998,0.426357,0.179775,0.463768,0.5,1.0
240,0.31405,0.04,0.445783,0.015337,0.051495,0.090278,0.223502,0.086563,0.271318,0.101124,0.405797,0.666667,1.0
241,0.165289,0.1,0.126506,0.013804,0.05814,0.069444,0.239631,0.082321,0.449612,0.196629,0.434783,0.5,1.0
242,0.264463,0.126667,0.192771,0.095092,0.063123,0.159722,0.430876,0.128976,0.395349,0.095506,0.492754,0.5,1.0
243,0.22314,0.146667,0.23494,0.110429,0.048173,0.208333,0.490783,0.169462,0.364341,0.157303,0.202899,0.333333,0.0
244,0.322314,0.406667,0.03012,0.032209,0.109635,0.048611,0.048387,0.198381,0.418605,0.219101,0.15942,0.333333,0.0
245,0.446281,0.45,0.108434,0.02454,0.230897,0.03125,0.223502,0.188741,0.116279,0.640449,0.318841,0.5,1.0
246,0.413223,0.313333,0.024096,0.02454,0.182724,0.045139,0.115207,0.175246,0.379845,0.213483,0.42029,0.5,1.0
247,0.363636,0.373333,0.162651,0.021472,0.142857,0.013889,0.163594,0.19973,0.317829,0.224719,0.15942,0.5,1.0
248,0.239669,0.08666699999999998,0.204819,0.01227,0.066445,0.121528,0.24424,0.07326,0.232558,0.157303,0.434783,0.5,1.0
249,0.330579,0.273333,0.295181,0.09816,0.056478,0.097222,0.329493,0.155967,0.379845,0.061798,0.289855,0.333333,0.0
250,0.404959,0.406667,0.186747,0.03681,0.127907,0.076389,0.172811,0.252362,0.589147,0.292135,0.521739,0.5,1.0
251,0.264463,0.28,0.08433699999999998,0.018405,0.114618,0.03125,0.039171,0.17833,0.627907,0.219101,0.347826,0.333333,0.0
252,0.272727,0.133333,0.114458,0.110429,0.051495,0.163194,0.410138,0.167341,0.341085,0.157303,0.202899,0.333333,0.0
253,0.338843,0.173333,0.26506,0.090491,0.0299,0.159722,0.276498,0.079622,0.186047,0.08426999999999998,0.652174,0.5,1.0
254,0.330579,0.14,0.174699,0.03911,0.05814,0.138889,0.25576,0.08521299999999998,0.403101,0.073034,0.507246,0.333333,0.0
255,0.123967,0.186667,0.162651,0.087423,0.031561,0.135417,0.290323,0.091575,0.503876,0.101124,0.521739,0.5,1.0
256,0.198347,0.166667,0.08433699999999998,0.064417,0.071429,0.090278,0.281106,0.147291,0.379845,0.146067,0.202899,0.333333,0.0
257,0.297521,0.08666699999999998,0.162651,0.009202,0.053156,0.090278,0.214286,0.107769,0.364341,0.061798,0.26087,0.5,1.0
258,0.280992,0.07333299999999998,0.23494,0.009202,0.04485,0.107639,0.182028,0.090418,0.341085,0.157303,0.362319,0.333333,0.0
259,0.322314,0.133333,0.379518,0.161043,0.049834,0.197917,0.398618,0.20802,0.27907,0.123596,0.115942,0.166667,0.0
260,0.31405,0.126667,0.174699,0.029141,0.083056,0.125,0.251152,0.118951,0.286822,0.08426999999999998,0.26087,0.333333,0.0
261,0.636364,0.156667,0.325301,0.023006,0.124585,0.013889,0.020737,0.223443,0.20155,0.269663,0.173913,0.5,1.0
262,0.173554,0.213333,0.192771,0.082822,0.041528,0.170139,0.278802,0.094274,0.612403,0.202247,0.652174,0.666667,1.0
263,0.247934,0.173333,0.415663,0.010736,0.08139499999999998,0.038194,0.380184,0.115481,0.263566,0.140449,0.246377,0.333333,0.0
264,0.264463,0.08666699999999998,0.168675,0.124233,0.059801,0.125,0.497696,0.159823,0.410853,0.179775,0.347826,0.5,1.0
265,0.231405,0.07333299999999998,0.168675,0.171779,0.054817,0.184028,0.301843,0.150569,0.356589,0.08426999999999998,0.405797,0.5,1.0
266,0.421488,0.026667,0.271084,0.018405,0.109635,0.03125,0.034562,0.162136,0.534884,0.303371,0.565217,0.666667,1.0
267,0.280992,0.26,0.391566,0.118098,0.122924,0.090278,0.40553,0.179102,0.217054,0.073034,0.173913,0.333333,0.0
268,0.272727,0.233333,0.150602,0.033742,0.04485,0.145833,0.290323,0.050896,0.379845,0.140449,0.782609,0.5,1.0
269,0.272727,0.166667,0.180723,0.041411,0.041528,0.100694,0.221198,0.078851,0.27907,0.050562,0.623188,0.666667,1.0
270,0.247934,0.09333300000000001,0.222892,0.223926,0.069767,0.232639,0.396313,0.235975,0.527132,0.353933,0.188406,0.5,1.0
271,0.545455,0.233333,0.301205,0.026074,0.098007,0.041667,0.029954,0.17139,0.294574,0.365169,0.492754,0.5,1.0
272,0.272727,0.12,0.174699,0.180982,0.05814,0.211806,0.539171,0.188741,0.248062,0.11236,0.173913,0.5,1.0
273,0.214876,0.1,0.222892,0.111963,0.068106,0.204861,0.331797,0.149798,0.108527,0.151685,0.188406,0.5,1.0
274,0.157025,0.09333300000000001,0.174699,0.044479,0.051495,0.090278,0.322581,0.055523,0.348837,0.078652,0.594203,0.5,1.0
275,0.338843,0.426667,0.10241,0.030675,0.144518,0.065972,0.073733,0.206092,0.527132,0.174157,0.217391,0.333333,0.0
276,0.330579,0.376667,0.0,0.07515299999999998,0.127907,0.013889,0.02765,0.221515,0.527132,0.185393,0.231884,0.5,1.0
277,0.239669,0.08666699999999998,0.289157,0.217791,0.068106,0.104167,0.435484,0.237324,0.178295,0.297753,0.115942,0.5,1.0
278,0.214876,0.053333,0.186747,0.07208599999999998,0.056478,0.142361,0.347926,0.143436,0.488372,0.140449,0.362319,0.333333,0.0
279,0.272727,0.32,0.08433699999999998,0.015337,0.114618,0.020833,0.02765,0.169848,0.426357,0.224719,0.188406,0.333333,0.0
280,0.14876,0.126667,0.222892,0.004601,0.026578,0.034722,0.09907800000000001,0.025834,0.44186,0.061798,0.7391299999999998,0.5,1.0
281,0.206612,0.16,0.156627,0.174847,0.066445,0.215278,0.37788,0.173318,0.325581,0.185393,0.275362,0.5,1.0
282,0.264463,0.08,0.204819,0.023006,0.066445,0.038194,0.299539,0.09813,0.410853,0.134831,0.521739,0.666667,1.0
283,0.099174,0.08,0.240964,0.019939,0.009967,0.065972,0.211982,0.049933,0.503876,0.185393,0.586957,0.5,1.0
284,0.272727,0.446667,0.006024,0.02454,0.083056,0.034722,0.02765,0.102371,0.51938,0.101124,0.695652,0.5,1.0
285,0.347107,0.146667,0.216867,0.159509,0.041528,0.024306,0.147465,0.123964,0.255814,0.106742,0.608696,0.5,1.0
286,0.206612,0.14,0.174699,0.041411,0.046512,0.107639,0.308756,0.046077,0.348837,0.078652,0.695652,0.666667,1.0
287,0.31405,0.233333,0.186747,0.023006,0.099668,0.041667,0.156682,0.167534,0.418605,0.179775,0.275362,0.5,1.0
288,0.363636,0.353333,0.271084,0.07362,0.034884,0.048611,0.258065,0.159823,0.325581,0.067416,0.231884,0.333333,0.0
289,0.247934,0.373333,0.060241,0.023006,0.126246,0.059028,0.218894,0.163678,0.48062,0.168539,0.318841,0.333333,0.0
290,0.396694,0.5,0.0,0.033742,0.142857,0.055556,0.08525299999999998,0.214189,0.472868,0.213483,0.347826,0.5,1.0
291,0.256198,0.18,0.331325,0.17408,0.048173,0.07291699999999998,0.241935,0.188163,0.302326,0.039326,0.246377,0.333333,0.0
292,0.264463,0.436667,0.03012,0.021472,0.119601,0.041667,0.110599,0.182957,0.51938,0.196629,0.26087,0.333333,0.0
293,0.247934,0.133333,0.361446,0.007668999999999999,0.204319,0.142361,0.278802,0.121265,0.286822,0.123596,0.15942,0.5,1.0
294,0.14876,0.08,0.13253,0.010736,0.066445,0.083333,0.343318,0.112782,0.790698,0.117978,0.289855,0.333333,0.0
295,0.380165,0.053333,0.198795,0.013804,0.039867,0.052083,0.211982,0.132832,0.325581,0.11236,0.246377,0.5,1.0
296,0.181818,0.08666699999999998,0.174699,0.191718,0.054817,0.09375,0.274194,0.236167,0.51938,0.129213,0.086957,0.333333,0.0
297,0.272727,0.08666699999999998,0.240964,0.009202,0.099668,0.079861,0.345622,0.109697,0.542636,0.117978,0.376812,0.5,1.0
298,0.280992,0.113333,0.192771,0.013804,0.063123,0.090278,0.290323,0.119337,0.418605,0.123596,0.362319,0.333333,0.0
299,0.22314,0.133333,0.198795,0.231595,0.07309,0.173611,0.423963,0.206092,0.387597,0.162921,0.246377,0.5,1.0
300,0.165289,0.046667,0.186747,0.081288,0.04485,0.020833,0.154378,0.08502,0.372093,0.117978,0.565217,0.5,1.0
301,0.14876,0.096667,0.144578,0.141104,0.074751,0.201389,0.308756,0.160787,0.348837,0.095506,0.318841,0.5,1.0
302,0.421488,0.36,0.108434,0.04908,0.277409,0.177083,0.320276,0.221515,0.341085,0.370787,0.173913,0.333333,0.0
303,0.371901,0.166667,0.253012,0.008436,0.039867,0.059028,0.207373,0.076923,0.372093,0.05618,0.637681,0.0,0.0
304,0.322314,0.59,0.060241,0.023006,0.171096,0.034722,0.036866,0.177174,0.418605,0.157303,0.217391,0.333333,0.0
305,0.280992,0.193333,0.192771,0.021472,0.08803999999999998,0.048611,0.050691,0.146327,0.395349,0.286517,0.478261,0.666667,1.0
306,0.38843,0.066667,0.307229,0.017638,0.10299,0.152778,0.18894,0.156738,0.472868,0.303371,0.550725,0.666667,1.0
307,0.256198,0.28,0.024096,0.013804,0.126246,0.0625,0.09907800000000001,0.167534,0.488372,0.314607,0.217391,0.333333,0.0
308,0.413223,0.126667,0.277108,0.023006,0.142857,0.065972,0.052995,0.149798,0.418605,0.191011,0.478261,0.5,1.0
309,0.239669,0.14,0.295181,0.062883,0.041528,0.118056,0.345622,0.142472,0.317829,0.129213,0.275362,0.5,1.0
310,0.231405,0.07333299999999998,0.198795,0.018405,0.043189,0.142361,0.327189,0.093503,0.333333,0.078652,0.318841,0.333333,0.0
311,0.165289,0.176667,0.090361,0.156442,0.039867,0.08680599999999998,0.262673,0.150954,0.410853,0.151685,0.289855,0.5,1.0
312,0.289256,0.126667,0.222892,0.139571,0.054817,0.121528,0.285714,0.20802,0.589147,0.297753,0.275362,0.5,1.0
313,0.272727,0.1,0.138554,0.044479,0.048173,0.076389,0.24424,0.085984,0.255814,0.08426999999999998,0.487923,0.5,1.0
314,0.446281,0.306667,0.186747,0.026074,0.171096,0.034722,0.073733,0.190476,0.403101,0.191011,0.42029,0.333333,0.0
315,0.31405,0.206667,0.192771,0.046012,0.043189,0.07291699999999998,0.200461,0.08347799999999998,0.27907,0.213483,0.652174,0.666667,1.0
316,0.404959,0.493333,0.012048,0.009202,0.101329,0.121528,0.096774,0.155967,0.372093,0.202247,0.26087,0.333333,0.0
317,0.247934,0.066667,0.222892,0.015337,0.07641199999999998,0.159722,0.341014,0.121265,0.27907,0.129213,0.15942,0.333333,0.0
318,0.099174,0.18,0.150602,0.110429,0.036545,0.079861,0.253456,0.102179,0.51938,0.101124,0.478261,0.5,1.0
319,0.190083,0.3,0.048193,0.019939,0.112957,0.079861,0.08986199999999998,0.157509,0.682171,0.258427,0.333333,0.5,1.0
320,0.239669,0.333333,0.048193,0.018405,0.146179,0.048611,0.135945,0.169462,0.434109,0.179775,0.173913,0.333333,0.0
321,0.330579,0.293333,0.150602,0.019939,0.119601,0.045139,0.073733,0.21766,0.550388,0.241573,0.144928,0.5,1.0
322,0.214876,0.1,0.210843,0.06135,0.049834,0.145833,0.324885,0.097359,0.356589,0.101124,0.434783,0.666667,1.0
323,0.247934,0.246667,0.216867,0.067485,0.039867,0.09375,0.345622,0.074995,0.302326,0.101124,0.637681,0.666667,1.0
324,0.239669,0.32,0.054217,0.035276,0.116279,0.020833,0.036866,0.184693,0.573643,0.219101,0.318841,0.333333,0.0
325,0.330579,0.06,0.301205,0.010736,0.059801,0.118056,0.308756,0.063428,0.341085,0.101124,0.57971,0.5,1.0
326,0.239669,0.146667,0.301205,0.17638,0.059801,0.128472,0.278802,0.198381,0.248062,0.174157,0.130435,0.5,1.0
327,0.272727,0.253333,0.120482,0.019939,0.112957,0.09375,0.110599,0.163678,0.503876,0.235955,0.347826,0.5,1.0
328,0.264463,0.126667,0.216867,0.308282,0.059801,0.152778,0.37788,0.267785,0.217054,0.129213,0.115942,0.5,1.0
329,0.355372,0.173333,0.168675,0.105828,0.051495,0.239583,0.516129,0.163293,0.325581,0.185393,0.26087,0.5,1.0
330,0.355372,0.08,0.295181,0.171779,0.064784,0.15625,0.474654,0.186813,0.286822,0.134831,0.289855,0.666667,1.0
331,0.31405,0.473333,0.126506,0.026074,0.129568,0.069444,0.142857,0.161751,0.310078,0.123596,0.173913,0.333333,0.0
332,0.173554,0.12,0.240964,0.010736,0.063123,0.038194,0.306452,0.142472,0.565891,0.174157,0.347826,0.333333,0.0
333,0.231405,0.046667,0.204819,0.069018,0.07641199999999998,0.114583,0.274194,0.136688,0.496124,0.11236,0.231884,0.333333,0.0
334,0.363636,0.32,0.138554,0.042945,0.114618,0.045139,0.225806,0.202236,0.434109,0.224719,0.202899,0.333333,0.0
335,0.214876,0.1,0.192771,0.019939,0.048173,0.135417,0.258065,0.069983,0.465116,0.174157,0.550725,0.666667,1.0
336,0.404959,0.413333,0.144578,0.029141,0.360465,0.013889,0.020737,0.231155,0.465116,0.213483,0.144928,0.5,1.0
337,0.22314,0.14,0.186747,0.016871,0.043189,0.079861,0.168203,0.065934,0.426357,0.264045,0.492754,0.666667,1.0
338,0.264463,0.09333300000000001,0.174699,0.127301,0.068106,0.079861,0.193548,0.162907,0.44186,0.134831,0.26087,0.5,1.0
339,0.272727,0.1,0.144578,0.07362,0.049834,0.204861,0.437788,0.148255,0.364341,0.314607,0.289855,0.166667,0.0
340,0.214876,0.133333,0.162651,0.159509,0.054817,0.152778,0.327189,0.207249,0.325581,0.134831,0.101449,0.333333,0.0
341,0.31405,0.146667,0.13253,0.147239,0.066445,0.194444,0.426267,0.182957,0.27907,0.101124,0.188406,0.5,1.0
342,0.247934,0.126667,0.174699,0.06135,0.061462,0.017361,0.18894,0.144014,0.48062,0.146067,0.376812,0.166667,0.0
343,0.231405,0.436667,0.012048,0.111963,0.187708,0.232639,0.271889,0.236939,0.581395,0.174157,0.275362,0.333333,0.0
344,0.165289,0.153333,0.192771,0.059816,0.024917,0.09375,0.202765,0.037594,0.410853,0.168539,0.826087,0.666667,1.0
345,0.545455,0.33,0.36747,0.030675,0.111296,0.034722,0.041475,0.248506,0.341085,0.264045,0.144928,0.333333,0.0
346,0.194215,0.08666699999999998,0.222892,0.039877,0.019934,0.065972,0.170507,0.070368,0.51938,0.140449,0.57971,0.333333,0.0
347,0.107438,0.056667,0.13253,0.078221,0.063123,0.142361,0.322581,0.121265,0.356589,0.185393,0.275362,0.5,1.0
348,0.619835,0.173333,0.271084,0.021472,0.121262,0.017361,0.020737,0.225371,0.170543,0.247191,0.173913,0.5,1.0
349,0.22314,0.066667,0.246988,0.208589,0.049834,0.159722,0.28341,0.186428,0.434109,0.280899,0.333333,0.666667,1.0
350,0.256198,0.286667,0.138554,0.021472,0.104651,0.041667,0.036866,0.140158,0.527132,0.348315,0.463768,0.5,1.0
351,0.347107,0.166667,0.319277,0.029141,0.136213,0.059028,0.170507,0.202236,0.503876,0.325843,0.231884,0.5,1.0
352,0.289256,0.12,0.186747,0.015337,0.051495,0.131944,0.384793,0.090418,0.364341,0.162921,0.492754,0.5,1.0
353,0.371901,0.106667,0.162651,0.023006,0.034884,0.07291699999999998,0.359447,0.082707,0.209302,0.258427,0.565217,0.5,1.0
354,0.165289,0.13,0.180723,0.07362,0.056478,0.138889,0.329493,0.105842,0.472868,0.11236,0.405797,0.666667,1.0
355,0.123967,0.233333,0.066265,0.007668999999999999,0.033223,0.017361,0.103687,0.070368,0.612403,0.146067,0.463768,0.166667,0.0
356,0.198347,0.153333,0.138554,0.041411,0.071429,0.114583,0.246544,0.138423,0.341085,0.146067,0.057971,0.333333,0.0
357,0.322314,0.1,0.222892,0.018405,0.061462,0.076389,0.124424,0.192597,0.534884,0.275281,0.594203,0.5,1.0
358,0.371901,0.133333,0.289157,0.023006,0.139535,0.017361,0.013825,0.134374,0.418605,0.224719,0.637681,0.666667,1.0
359,0.157025,0.113333,0.13253,0.141104,0.066445,0.170139,0.274194,0.165799,0.372093,0.129213,0.304348,0.5,1.0
360,0.371901,0.356667,0.13253,0.030675,0.129568,0.017361,0.029954,0.213804,0.418605,0.219101,0.188406,0.333333,0.0
361,0.198347,0.186667,0.162651,0.039877,0.038206,0.041667,0.154378,0.044534,0.139535,0.264045,0.666667,0.666667,1.0
362,0.198347,0.106667,0.210843,0.009202,0.048173,0.07291699999999998,0.370968,0.078851,0.294574,0.146067,0.376812,0.5,1.0
363,0.305785,0.04,0.445783,0.015337,0.043189,0.069444,0.276498,0.119337,0.418605,0.129213,0.318841,0.5,1.0
364,0.272727,0.066667,0.23494,0.21319,0.069767,0.163194,0.345622,0.238288,0.488372,0.314607,0.15942,0.333333,0.0
365,0.305785,0.166667,0.216867,0.030675,0.069767,0.08680599999999998,0.276498,0.07441699999999998,0.465116,0.174157,0.681159,0.5,1.0
366,0.553719,0.34,0.295181,0.023006,0.101329,0.045139,0.09447,0.231155,0.449612,0.191011,0.231884,0.166667,0.0
367,0.190083,0.22,0.08433699999999998,0.150307,0.046512,0.059028,0.260369,0.17139,0.511628,0.129213,0.289855,0.333333,0.0
368,0.322314,0.346667,0.0,0.030675,0.07641199999999998,0.020833,0.016129,0.178909,0.511628,0.191011,0.405797,0.333333,0.0
369,0.231405,0.136667,0.295181,0.165644,0.043189,0.194444,0.301843,0.196838,0.27907,0.179775,0.130435,0.5,1.0
370,0.231405,0.033333,0.180723,0.065951,0.08139499999999998,0.159722,0.288018,0.144399,0.612403,0.129213,0.333333,0.5,1.0
371,0.22314,0.08666699999999998,0.240964,0.102761,0.053156,0.166667,0.251152,0.107384,0.379845,0.117978,0.434783,0.5,1.0
372,0.157025,0.08666699999999998,0.150602,0.007668999999999999,0.043189,0.08680599999999998,0.172811,0.059572,0.457364,0.168539,0.492754,0.5,1.0
373,0.438017,0.28,0.180723,0.019939,0.093023,0.024306,0.025346,0.204935,0.465116,0.275281,0.362319,0.5,1.0
374,0.181818,0.133333,0.313253,0.08588999999999998,0.031561,0.125,0.225806,0.086755,0.434109,0.162921,0.550725,0.666667,1.0
375,0.338843,0.373333,0.277108,0.153374,0.390365,0.111111,0.509217,0.215732,0.116279,0.292135,0.15942,0.0,0.0
376,0.181818,0.07333299999999998,0.427711,0.013804,0.237542,0.027778,0.112903,0.107769,0.310078,0.134831,0.26087,0.5,1.0
377,0.371901,0.04,0.271084,0.013804,0.049834,0.059028,0.211982,0.097166,0.232558,0.191011,0.434783,0.5,1.0
378,0.247934,0.49,0.0,0.009202,0.428571,0.052083,0.052995,0.14652,0.465116,0.162921,0.26087,0.0,0.0
379,0.363636,0.213333,0.289157,0.20092,0.054817,0.201389,0.375576,0.221515,0.294574,0.168539,0.202899,0.333333,0.0
380,0.099174,0.106667,0.114458,0.067485,0.056478,0.055556,0.218894,0.140158,0.736434,0.196629,0.289855,0.333333,0.0
381,0.206612,0.1,0.180723,0.018405,0.039867,0.052083,0.195853,0.067284,0.434109,0.101124,0.550725,0.5,1.0
382,0.280992,0.08666699999999998,0.222892,0.015337,0.066445,0.076389,0.202765,0.101986,0.341085,0.146067,0.42029,0.666667,1.0
383,0.198347,0.133333,0.13253,0.102761,0.053156,0.08680599999999998,0.347926,0.165606,0.55814,0.235955,0.26087,0.666667,1.0
384,0.826446,0.273333,0.403614,0.03681,0.139535,0.017361,0.020737,0.221515,0.232558,0.398876,0.57971,0.5,1.0
385,0.264463,0.213333,0.192771,0.046012,0.08637899999999998,0.027778,0.052995,0.135917,0.434109,0.151685,0.478261,0.666667,1.0
386,0.338843,0.07333299999999998,0.156627,0.023006,0.049834,0.024306,0.315668,0.136688,0.255814,0.292135,0.26087,0.333333,0.0
387,0.190083,0.313333,0.090361,0.141104,0.036545,0.0625,0.274194,0.165606,0.496124,0.140449,0.318841,0.5,1.0
388,0.231405,0.09333300000000001,0.138554,0.256135,0.063123,0.125,0.258065,0.230384,0.27907,0.134831,0.115942,0.5,1.0
389,0.338843,0.536667,0.018072,0.018405,0.08139499999999998,0.010417,0.004608,0.194525,0.496124,0.061798,0.15942,0.166667,0.0
390,0.338843,0.166667,0.156627,0.009202,0.05814,0.076389,0.223502,0.117409,0.364341,0.179775,0.362319,0.5,1.0
391,0.214876,0.14,0.126506,0.138804,0.053156,0.121528,0.260369,0.120108,0.209302,0.067416,0.425121,0.5,1.0
